,Label,nb_pixels
11743,Sugar,1429212
11744,Fish,0
11745,Flower,945030
11746,Gravel,0
11747,Sugar,308074
11748,Fish,185882
11749,Flower,185951
11750,Gravel,0
11751,Sugar,0
11752,Fish,0
11753,Flower,910501
11754,Gravel,0
11755,Sugar,198313
11756,Fish,0
11757,Flower,0
11758,Gravel,300656
11759,Sugar,1077437
11760,Fish,469186
11761,Flower,0
11762,Gravel,383979
11763,Sugar,1198405
11764,Fish,2647863
11765,Flower,0
11766,Gravel,639568
11767,Sugar,0
11768,Fish,0
11769,Flower,0
11770,Gravel,0
11771,Sugar,1015405
11772,Fish,0
11773,Flower,0
11774,Gravel,676147
11775,Sugar,473900
11776,Fish,1642318
11777,Flower,0
11778,Gravel,1332178
11779,Sugar,1381551
11780,Fish,0
11781,Flower,0
11782,Gravel,849359
11783,Sugar,329819
11784,Fish,0
11785,Flower,1213146
11786,Gravel,479176
11787,Sugar,1421058
11788,Fish,0
11789,Flower,271833
11790,Gravel,0
11791,Sugar,0
11792,Fish,0
11793,Flower,0
11794,Gravel,0
11795,Sugar,1638778
11796,Fish,0
11797,Flower,0
11798,Gravel,1123183
11799,Sugar,1505675
11800,Fish,1324399
11801,Flower,0
11802,Gravel,250042
11803,Sugar,429724
11804,Fish,0
11805,Flower,0
11806,Gravel,0
11807,Sugar,1208343
11808,Fish,452213
11809,Flower,0
11810,Gravel,0
11811,Sugar,443163
11812,Fish,0
11813,Flower,522816
11814,Gravel,465904
11815,Sugar,1001872
11816,Fish,1344135
11817,Flower,0
11818,Gravel,0
11819,Sugar,476372
11820,Fish,0
11821,Flower,0
11822,Gravel,1469853
11823,Sugar,0
11824,Fish,0
11825,Flower,0
11826,Gravel,0
11827,Sugar,319052
11828,Fish,0
11829,Flower,0
11830,Gravel,1208818
11831,Sugar,1273128
11832,Fish,569220
11833,Flower,0
11834,Gravel,0
11835,Sugar,921511
11836,Fish,0
11837,Flower,2087598
11838,Gravel,0
11839,Sugar,0
11840,Fish,119187
11841,Flower,0
11842,Gravel,672640
11843,Sugar,1048168
11844,Fish,0
11845,Flower,0
11846,Gravel,0
11847,Sugar,269982
11848,Fish,752889
11849,Flower,0
11850,Gravel,553129
11851,Sugar,0
11852,Fish,0
11853,Flower,1554354
11854,Gravel,202960
11855,Sugar,406144
11856,Fish,0
11857,Flower,1345316
11858,Gravel,0
11859,Sugar,0
11860,Fish,0
11861,Flower,0
11862,Gravel,372138
11863,Sugar,109344
11864,Fish,1700581
11865,Flower,215460
11866,Gravel,0
11867,Sugar,0
11868,Fish,0
11869,Flower,487080
11870,Gravel,0
11871,Sugar,0
11872,Fish,1523189
11873,Flower,0
11874,Gravel,541705
11875,Sugar,1097965
11876,Fish,542380
11877,Flower,0
11878,Gravel,1002217
11879,Sugar,0
11880,Fish,0
11881,Flower,0
11882,Gravel,0
11883,Sugar,1347592
11884,Fish,605664
11885,Flower,0
11886,Gravel,0
11887,Sugar,518352
11888,Fish,0
11889,Flower,556736
11890,Gravel,0
11891,Sugar,2063707
11892,Fish,0
11893,Flower,401967
11894,Gravel,194322
11895,Sugar,0
11896,Fish,0
11897,Flower,600815
11898,Gravel,0
11899,Sugar,575210
11900,Fish,436572
11901,Flower,0
11902,Gravel,538446
11903,Sugar,549999
11904,Fish,539458
11905,Flower,1170620
11906,Gravel,165303
11907,Sugar,238839
11908,Fish,468539
11909,Flower,0
11910,Gravel,0
11911,Sugar,537740
11912,Fish,0
11913,Flower,1593423
11914,Gravel,0
11915,Sugar,0
11916,Fish,1175327
11917,Flower,1216104
11918,Gravel,0
11919,Sugar,0
11920,Fish,0
11921,Flower,0
11922,Gravel,0
11923,Sugar,562546
11924,Fish,0
11925,Flower,2293729
11926,Gravel,0
11927,Sugar,0
11928,Fish,0
11929,Flower,0
11930,Gravel,213365
11931,Sugar,1558311
11932,Fish,0
11933,Flower,795599
11934,Gravel,709080
11935,Sugar,129645
11936,Fish,1886572
11937,Flower,0
11938,Gravel,816554
11939,Sugar,397644
11940,Fish,1156198
11941,Flower,0
11942,Gravel,0
11943,Sugar,0
11944,Fish,1226503
11945,Flower,0
11946,Gravel,409840
11947,Sugar,352325
11948,Fish,0
11949,Flower,0
11950,Gravel,1317801
11951,Sugar,1146331
11952,Fish,0
11953,Flower,0
11954,Gravel,956222
11955,Sugar,389532
11956,Fish,0
11957,Flower,0
11958,Gravel,0
11959,Sugar,768232
11960,Fish,0
11961,Flower,0
11962,Gravel,1042068
11963,Sugar,0
11964,Fish,1161326
11965,Flower,0
11966,Gravel,0
11967,Sugar,176851
11968,Fish,0
11969,Flower,0
11970,Gravel,0
11971,Sugar,1308007
11972,Fish,0
11973,Flower,1809006
11974,Gravel,0
11975,Sugar,0
11976,Fish,1420799
11977,Flower,2578661
11978,Gravel,0
11979,Sugar,0
11980,Fish,800456
11981,Flower,0
11982,Gravel,0
11983,Sugar,524837
11984,Fish,326192
11985,Flower,691552
11986,Gravel,0
11987,Sugar,763901
11988,Fish,546552
11989,Flower,416882
11990,Gravel,496267
11991,Sugar,363327
11992,Fish,0
11993,Flower,0
11994,Gravel,492624
11995,Sugar,0
11996,Fish,0
11997,Flower,0
11998,Gravel,271204
11999,Sugar,599946
12000,Fish,1257037
12001,Flower,0
12002,Gravel,861915
12003,Sugar,2714106
12004,Fish,403654
12005,Flower,0
12006,Gravel,2585391
12007,Sugar,276691
12008,Fish,0
12009,Flower,457725
12010,Gravel,637936
12011,Sugar,0
12012,Fish,0
12013,Flower,1088051
12014,Gravel,0
12015,Sugar,0
12016,Fish,520157
12017,Flower,0
12018,Gravel,344772
12019,Sugar,0
12020,Fish,1376942
12021,Flower,0
12022,Gravel,622266
12023,Sugar,0
12024,Fish,0
12025,Flower,1648489
12026,Gravel,0
12027,Sugar,857000
12028,Fish,1507691
12029,Flower,0
12030,Gravel,0
12031,Sugar,475015
12032,Fish,0
12033,Flower,414948
12034,Gravel,452412
12035,Sugar,616551
12036,Fish,0
12037,Flower,2505634
12038,Gravel,0
12039,Sugar,0
12040,Fish,456078
12041,Flower,0
12042,Gravel,0
12043,Sugar,144391
12044,Fish,0
12045,Flower,357811
12046,Gravel,584267
12047,Sugar,1503731
12048,Fish,0
12049,Flower,0
12050,Gravel,2082262
12051,Sugar,141658
12052,Fish,0
12053,Flower,487476
12054,Gravel,1251078
12055,Sugar,1204009
12056,Fish,1127904
12057,Flower,0
12058,Gravel,0
12059,Sugar,612725
12060,Fish,1758920
12061,Flower,0
12062,Gravel,771168
12063,Sugar,680410
12064,Fish,0
12065,Flower,0
12066,Gravel,0
12067,Sugar,646610
12068,Fish,0
12069,Flower,506563
12070,Gravel,0
12071,Sugar,0
12072,Fish,0
12073,Flower,1292960
12074,Gravel,1553172
12075,Sugar,340260
12076,Fish,314587
12077,Flower,0
12078,Gravel,607919
12079,Sugar,0
12080,Fish,1777168
12081,Flower,0
12082,Gravel,0
12083,Sugar,0
12084,Fish,570996
12085,Flower,0
12086,Gravel,988347
12087,Sugar,868091
12088,Fish,1579214
12089,Flower,0
12090,Gravel,453158
12091,Sugar,762831
12092,Fish,478600
12093,Flower,253490
12094,Gravel,0
12095,Sugar,264704
12096,Fish,0
12097,Flower,0
12098,Gravel,0
12099,Sugar,1186686
12100,Fish,1258613
12101,Flower,0
12102,Gravel,0
12103,Sugar,882774
12104,Fish,0
12105,Flower,1121848
12106,Gravel,0
12107,Sugar,0
12108,Fish,0
12109,Flower,1441339
12110,Gravel,0
12111,Sugar,0
12112,Fish,0
12113,Flower,1387412
12114,Gravel,0
12115,Sugar,653172
12116,Fish,1107357
12117,Flower,446955
12118,Gravel,0
12119,Sugar,997631
12120,Fish,0
12121,Flower,0
12122,Gravel,1116719
12123,Sugar,460056
12124,Fish,0
12125,Flower,0
12126,Gravel,0
12127,Sugar,964950
12128,Fish,758055
12129,Flower,436010
12130,Gravel,0
12131,Sugar,427463
12132,Fish,356379
12133,Flower,0
12134,Gravel,0
12135,Sugar,644600
12136,Fish,0
12137,Flower,1140128
12138,Gravel,0
12139,Sugar,0
12140,Fish,0
12141,Flower,783028
12142,Gravel,728729
12143,Sugar,681381
12144,Fish,556176
12145,Flower,0
12146,Gravel,1007824
12147,Sugar,1013095
12148,Fish,560966
12149,Flower,608551
12150,Gravel,0
12151,Sugar,534169
12152,Fish,0
12153,Flower,2454210
12154,Gravel,0
12155,Sugar,488283
12156,Fish,0
12157,Flower,0
12158,Gravel,1758381
12159,Sugar,346560
12160,Fish,1900870
12161,Flower,0
12162,Gravel,1146990
12163,Sugar,1076175
12164,Fish,0
12165,Flower,0
12166,Gravel,2555724
12167,Sugar,0
12168,Fish,1854697
12169,Flower,0
12170,Gravel,0
12171,Sugar,0
12172,Fish,0
12173,Flower,0
12174,Gravel,0
12175,Sugar,816815
12176,Fish,480456
12177,Flower,603232
12178,Gravel,0
12179,Sugar,151933
12180,Fish,0
12181,Flower,504788
12182,Gravel,217455
12183,Sugar,348976
12184,Fish,0
12185,Flower,1414121
12186,Gravel,0
12187,Sugar,314508
12188,Fish,235640
12189,Flower,814500
12190,Gravel,0
12191,Sugar,0
12192,Fish,961759
12193,Flower,962854
12194,Gravel,0
12195,Sugar,241870
12196,Fish,0
12197,Flower,0
12198,Gravel,0
12199,Sugar,951547
12200,Fish,424034
12201,Flower,1101467
12202,Gravel,0
12203,Sugar,142315
12204,Fish,0
12205,Flower,271023
12206,Gravel,1888015
12207,Sugar,592884
12208,Fish,1280422
12209,Flower,0
12210,Gravel,393048
12211,Sugar,0
12212,Fish,355162
12213,Flower,0
12214,Gravel,0
12215,Sugar,304028
12216,Fish,0
12217,Flower,0
12218,Gravel,0
12219,Sugar,560061
12220,Fish,1698096
12221,Flower,0
12222,Gravel,0
12223,Sugar,408167
12224,Fish,244398
12225,Flower,2499633
12226,Gravel,0
12227,Sugar,0
12228,Fish,0
12229,Flower,1539264
12230,Gravel,0
12231,Sugar,304950
12232,Fish,0
12233,Flower,0
12234,Gravel,0
12235,Sugar,1673053
12236,Fish,264824
12237,Flower,0
12238,Gravel,1140800
12239,Sugar,1255537
12240,Fish,0
12241,Flower,0
12242,Gravel,1270454
12243,Sugar,401468
12244,Fish,0
12245,Flower,1626158
12246,Gravel,0
12247,Sugar,0
12248,Fish,0
12249,Flower,0
12250,Gravel,526595
12251,Sugar,656472
12252,Fish,0
12253,Flower,594632
12254,Gravel,450484
12255,Sugar,354127
12256,Fish,0
12257,Flower,0
12258,Gravel,2295375
12259,Sugar,974415
12260,Fish,0
12261,Flower,0
12262,Gravel,964224
12263,Sugar,1263153
12264,Fish,0
12265,Flower,620060
12266,Gravel,1316909
12267,Sugar,217332
12268,Fish,586282
12269,Flower,0
12270,Gravel,1232016
12271,Sugar,508650
12272,Fish,939103
12273,Flower,194283
12274,Gravel,0
12275,Sugar,0
12276,Fish,421363
12277,Flower,0
12278,Gravel,0
12279,Sugar,0
12280,Fish,0
12281,Flower,249056
12282,Gravel,1821356
12283,Sugar,1145069
12284,Fish,0
12285,Flower,527999
12286,Gravel,0
12287,Sugar,1410401
12288,Fish,0
12289,Flower,0
12290,Gravel,0
12291,Sugar,367426
12292,Fish,1058717
12293,Flower,1537147
12294,Gravel,0
12295,Sugar,0
12296,Fish,0
12297,Flower,410382
12298,Gravel,1328962
12299,Sugar,0
12300,Fish,0
12301,Flower,0
12302,Gravel,562258
12303,Sugar,0
12304,Fish,271884
12305,Flower,0
12306,Gravel,638867
12307,Sugar,0
12308,Fish,0
12309,Flower,874140
12310,Gravel,0
12311,Sugar,971335
12312,Fish,0
12313,Flower,0
12314,Gravel,1402378
12315,Sugar,319620
12316,Fish,626849
12317,Flower,0
12318,Gravel,1972596
12319,Sugar,1274893
12320,Fish,0
12321,Flower,0
12322,Gravel,0
12323,Sugar,624749
12324,Fish,0
12325,Flower,0
12326,Gravel,0
12327,Sugar,1663366
12328,Fish,356249
12329,Flower,0
12330,Gravel,555996
12331,Sugar,349111
12332,Fish,832570
12333,Flower,0
12334,Gravel,268244
12335,Sugar,929052
12336,Fish,1612726
12337,Flower,0
12338,Gravel,0
12339,Sugar,150752
12340,Fish,1364575
12341,Flower,0
12342,Gravel,1216921
12343,Sugar,492670
12344,Fish,0
12345,Flower,0
12346,Gravel,0
12347,Sugar,245707
12348,Fish,1416423
12349,Flower,0
12350,Gravel,477322
12351,Sugar,626961
12352,Fish,0
12353,Flower,1235433
12354,Gravel,0
12355,Sugar,0
12356,Fish,1277431
12357,Flower,0
12358,Gravel,0
12359,Sugar,604781
12360,Fish,558090
12361,Flower,0
12362,Gravel,0
12363,Sugar,0
12364,Fish,0
12365,Flower,0
12366,Gravel,1325331
12367,Sugar,1599933
12368,Fish,867925
12369,Flower,217734
12370,Gravel,794698
12371,Sugar,0
12372,Fish,1240323
12373,Flower,0
12374,Gravel,0
12375,Sugar,544106
12376,Fish,0
12377,Flower,1838957
12378,Gravel,0
12379,Sugar,0
12380,Fish,0
12381,Flower,877739
12382,Gravel,0
12383,Sugar,782969
12384,Fish,1696462
12385,Flower,351934
12386,Gravel,0
12387,Sugar,0
12388,Fish,0
12389,Flower,2062880
12390,Gravel,0
12391,Sugar,1085120
12392,Fish,0
12393,Flower,0
12394,Gravel,402002
12395,Sugar,0
12396,Fish,0
12397,Flower,0
12398,Gravel,549281
12399,Sugar,1202553
12400,Fish,241071
12401,Flower,440485
12402,Gravel,0
12403,Sugar,764272
12404,Fish,0
12405,Flower,911547
12406,Gravel,0
12407,Sugar,1175703
12408,Fish,0
12409,Flower,0
12410,Gravel,308224
12411,Sugar,0
12412,Fish,0
12413,Flower,0
12414,Gravel,395411
12415,Sugar,804305
12416,Fish,0
12417,Flower,616906
12418,Gravel,0
12419,Sugar,0
12420,Fish,1509926
12421,Flower,203426
12422,Gravel,0
12423,Sugar,450939
12424,Fish,885481
12425,Flower,428185
12426,Gravel,0
12427,Sugar,216000
12428,Fish,1777587
12429,Flower,0
12430,Gravel,0
12431,Sugar,0
12432,Fish,1000879
12433,Flower,482908
12434,Gravel,0
12435,Sugar,596274
12436,Fish,667466
12437,Flower,0
12438,Gravel,921215
12439,Sugar,609232
12440,Fish,179132
12441,Flower,902774
12442,Gravel,655610
12443,Sugar,683490
12444,Fish,0
12445,Flower,0
12446,Gravel,2622337
12447,Sugar,348084
12448,Fish,0
12449,Flower,1026907
12450,Gravel,0
12451,Sugar,0
12452,Fish,269434
12453,Flower,1602511
12454,Gravel,0
12455,Sugar,733588
12456,Fish,198656
12457,Flower,0
12458,Gravel,0
12459,Sugar,634536
12460,Fish,0
12461,Flower,0
12462,Gravel,766878
12463,Sugar,0
12464,Fish,0
12465,Flower,0
12466,Gravel,556052
12467,Sugar,0
12468,Fish,1503328
12469,Flower,0
12470,Gravel,0
12471,Sugar,0
12472,Fish,1583369
12473,Flower,554134
12474,Gravel,0
12475,Sugar,0
12476,Fish,403214
12477,Flower,0
12478,Gravel,1757961
12479,Sugar,883195
12480,Fish,1206086
12481,Flower,2441567
12482,Gravel,143579
12483,Sugar,0
12484,Fish,0
12485,Flower,0
12486,Gravel,849993
12487,Sugar,0
12488,Fish,1422983
12489,Flower,0
12490,Gravel,0
12491,Sugar,0
12492,Fish,0
12493,Flower,567594
12494,Gravel,0
12495,Sugar,0
12496,Fish,995169
12497,Flower,0
12498,Gravel,0
12499,Sugar,464035
12500,Fish,1367093
12501,Flower,787422
12502,Gravel,0
12503,Sugar,0
12504,Fish,404860
12505,Flower,1684876
12506,Gravel,0
12507,Sugar,0
12508,Fish,0
12509,Flower,856800
12510,Gravel,0
12511,Sugar,488140
12512,Fish,0
12513,Flower,2109525
12514,Gravel,0
12515,Sugar,0
12516,Fish,770470
12517,Flower,0
12518,Gravel,1041506
12519,Sugar,941787
12520,Fish,0
12521,Flower,0
12522,Gravel,0
12523,Sugar,726575
12524,Fish,0
12525,Flower,0
12526,Gravel,0
12527,Sugar,2079473
12528,Fish,2099918
12529,Flower,0
12530,Gravel,0
12531,Sugar,0
12532,Fish,498700
12533,Flower,389949
12534,Gravel,0
12535,Sugar,245946
12536,Fish,359430
12537,Flower,0
12538,Gravel,682886
12539,Sugar,346061
12540,Fish,1599969
12541,Flower,0
12542,Gravel,0
12543,Sugar,0
12544,Fish,571191
12545,Flower,0
12546,Gravel,794384
12547,Sugar,326230
12548,Fish,444586
12549,Flower,463935
12550,Gravel,653715
12551,Sugar,561940
12552,Fish,1540541
12553,Flower,0
12554,Gravel,426191
12555,Sugar,703761
12556,Fish,1102111
12557,Flower,558076
12558,Gravel,0
12559,Sugar,0
12560,Fish,0
12561,Flower,788035
12562,Gravel,0
12563,Sugar,311344
12564,Fish,415715
12565,Flower,963510
12566,Gravel,645720
12567,Sugar,0
12568,Fish,0
12569,Flower,1058868
12570,Gravel,1192927
12571,Sugar,404791
12572,Fish,1760648
12573,Flower,0
12574,Gravel,0
12575,Sugar,730334
12576,Fish,355050
12577,Flower,237690
12578,Gravel,0
12579,Sugar,413464
12580,Fish,0
12581,Flower,0
12582,Gravel,2156052
12583,Sugar,0
12584,Fish,0
12585,Flower,0
12586,Gravel,0
12587,Sugar,1482802
12588,Fish,183291
12589,Flower,0
12590,Gravel,588658
12591,Sugar,0
12592,Fish,0
12593,Flower,0
12594,Gravel,772040
12595,Sugar,588445
12596,Fish,426517
12597,Flower,775575
12598,Gravel,389945
12599,Sugar,276857
12600,Fish,0
12601,Flower,715009
12602,Gravel,1982685
12603,Sugar,554297
12604,Fish,0
12605,Flower,1747620
12606,Gravel,0
12607,Sugar,0
12608,Fish,1737761
12609,Flower,2200858
12610,Gravel,0
12611,Sugar,0
12612,Fish,1936093
12613,Flower,836269
12614,Gravel,0
12615,Sugar,0
12616,Fish,0
12617,Flower,0
12618,Gravel,743915
12619,Sugar,0
12620,Fish,1385983
12621,Flower,0
12622,Gravel,0
12623,Sugar,0
12624,Fish,0
12625,Flower,678581
12626,Gravel,1187075
12627,Sugar,1126822
12628,Fish,0
12629,Flower,0
12630,Gravel,1574782
12631,Sugar,175936
12632,Fish,0
12633,Flower,515539
12634,Gravel,0
12635,Sugar,1156626
12636,Fish,491741
12637,Flower,0
12638,Gravel,454977
12639,Sugar,0
12640,Fish,163582
12641,Flower,0
12642,Gravel,0
12643,Sugar,477452
12644,Fish,0
12645,Flower,2055434
12646,Gravel,0
12647,Sugar,0
12648,Fish,368526
12649,Flower,0
12650,Gravel,500815
12651,Sugar,0
12652,Fish,1133977
12653,Flower,575969
12654,Gravel,0
12655,Sugar,0
12656,Fish,2173565
12657,Flower,0
12658,Gravel,744771
12659,Sugar,398468
12660,Fish,680879
12661,Flower,0
12662,Gravel,1091751
12663,Sugar,0
12664,Fish,0
12665,Flower,0
12666,Gravel,0
12667,Sugar,1195569
12668,Fish,0
12669,Flower,445706
12670,Gravel,281010
12671,Sugar,1672364
12672,Fish,320758
12673,Flower,0
12674,Gravel,511237
12675,Sugar,676666
12676,Fish,795339
12677,Flower,0
12678,Gravel,687539
12679,Sugar,777040
12680,Fish,0
12681,Flower,968151
12682,Gravel,784698
12683,Sugar,678010
12684,Fish,530381
12685,Flower,0
12686,Gravel,0
12687,Sugar,1109477
12688,Fish,1355267
12689,Flower,216629
12690,Gravel,709268
12691,Sugar,962569
12692,Fish,0
12693,Flower,1754555
12694,Gravel,0
12695,Sugar,142683
12696,Fish,0
12697,Flower,0
12698,Gravel,0
12699,Sugar,1121021
12700,Fish,0
12701,Flower,562681
12702,Gravel,0
12703,Sugar,1458393
12704,Fish,1447824
12705,Flower,0
12706,Gravel,0
12707,Sugar,1484030
12708,Fish,0
12709,Flower,780390
12710,Gravel,0
12711,Sugar,524899
12712,Fish,1100144
12713,Flower,0
12714,Gravel,0
12715,Sugar,550375
12716,Fish,639253
12717,Flower,0
12718,Gravel,1416610
12719,Sugar,0
12720,Fish,869896
12721,Flower,0
12722,Gravel,1087903
12723,Sugar,128502
12724,Fish,281455
12725,Flower,0
12726,Gravel,1876202
12727,Sugar,406892
12728,Fish,0
12729,Flower,0
12730,Gravel,1415992
12731,Sugar,1558569
12732,Fish,0
12733,Flower,736019
12734,Gravel,0
12735,Sugar,880456
12736,Fish,0
12737,Flower,0
12738,Gravel,0
12739,Sugar,1621873
12740,Fish,2243555
12741,Flower,0
12742,Gravel,0
12743,Sugar,245632
12744,Fish,267334
12745,Flower,0
12746,Gravel,0
12747,Sugar,405444
12748,Fish,359452
12749,Flower,0
12750,Gravel,513601
12751,Sugar,1565094
12752,Fish,0
12753,Flower,0
12754,Gravel,487795
12755,Sugar,1277468
12756,Fish,0
12757,Flower,0
12758,Gravel,517824
12759,Sugar,2453610
12760,Fish,611765
12761,Flower,0
12762,Gravel,1427701
12763,Sugar,137959
12764,Fish,932804
12765,Flower,0
12766,Gravel,152064
12767,Sugar,60888
12768,Fish,0
12769,Flower,0
12770,Gravel,958337
12771,Sugar,703086
12772,Fish,324512
12773,Flower,0
12774,Gravel,730615
12775,Sugar,0
12776,Fish,604005
12777,Flower,0
12778,Gravel,1240741
12779,Sugar,231770
12780,Fish,1059727
12781,Flower,0
12782,Gravel,0
12783,Sugar,351183
12784,Fish,560095
12785,Flower,0
12786,Gravel,0
12787,Sugar,339923
12788,Fish,0
12789,Flower,697751
12790,Gravel,0
12791,Sugar,986359
12792,Fish,1496822
12793,Flower,0
12794,Gravel,0
12795,Sugar,0
12796,Fish,2029168
12797,Flower,0
12798,Gravel,0
12799,Sugar,0
12800,Fish,1105216
12801,Flower,0
12802,Gravel,1295493
12803,Sugar,1802440
12804,Fish,438114
12805,Flower,2326679
12806,Gravel,0
12807,Sugar,0
12808,Fish,614614
12809,Flower,0
12810,Gravel,209248
12811,Sugar,1120615
12812,Fish,0
12813,Flower,607155
12814,Gravel,680982
12815,Sugar,348090
12816,Fish,418208
12817,Flower,915644
12818,Gravel,732612
12819,Sugar,382440
12820,Fish,0
12821,Flower,741751
12822,Gravel,0
12823,Sugar,216852
12824,Fish,1485772
12825,Flower,307561
12826,Gravel,0
12827,Sugar,433221
12828,Fish,0
12829,Flower,343138
12830,Gravel,0
12831,Sugar,1629735
12832,Fish,185267
12833,Flower,0
12834,Gravel,467611
12835,Sugar,712115
12836,Fish,0
12837,Flower,0
12838,Gravel,1861986
12839,Sugar,552199
12840,Fish,865613
12841,Flower,0
12842,Gravel,0
12843,Sugar,722773
12844,Fish,190248
12845,Flower,0
12846,Gravel,544853
12847,Sugar,642676
12848,Fish,545986
12849,Flower,0
12850,Gravel,1125593
12851,Sugar,0
12852,Fish,721910
12853,Flower,0
12854,Gravel,0
12855,Sugar,0
12856,Fish,0
12857,Flower,1113593
12858,Gravel,0
12859,Sugar,0
12860,Fish,1060258
12861,Flower,576516
12862,Gravel,0
12863,Sugar,0
12864,Fish,0
12865,Flower,0
12866,Gravel,0
12867,Sugar,390405
12868,Fish,0
12869,Flower,0
12870,Gravel,1827562
12871,Sugar,0
12872,Fish,730818
12873,Flower,246560
12874,Gravel,1280272
12875,Sugar,279871
12876,Fish,0
12877,Flower,503051
12878,Gravel,513936
12879,Sugar,415323
12880,Fish,0
12881,Flower,1656535
12882,Gravel,1202051
12883,Sugar,604674
12884,Fish,0
12885,Flower,961705
12886,Gravel,0
12887,Sugar,1140042
12888,Fish,0
12889,Flower,0
12890,Gravel,718899
12891,Sugar,476538
12892,Fish,1090982
12893,Flower,0
12894,Gravel,775418
12895,Sugar,376940
12896,Fish,1075848
12897,Flower,0
12898,Gravel,0
12899,Sugar,446145
12900,Fish,0
12901,Flower,0
12902,Gravel,0
12903,Sugar,683388
12904,Fish,1765947
12905,Flower,0
12906,Gravel,0
12907,Sugar,0
12908,Fish,0
12909,Flower,0
12910,Gravel,1373521
12911,Sugar,988646
12912,Fish,657365
12913,Flower,0
12914,Gravel,0
12915,Sugar,0
12916,Fish,1244384
12917,Flower,0
12918,Gravel,2543692
12919,Sugar,870746
12920,Fish,2227076
12921,Flower,0
12922,Gravel,462450
12923,Sugar,114264
12924,Fish,474279
12925,Flower,991108
12926,Gravel,661285
12927,Sugar,0
12928,Fish,170346
12929,Flower,1469999
12930,Gravel,0
12931,Sugar,0
12932,Fish,707899
12933,Flower,0
12934,Gravel,0
12935,Sugar,0
12936,Fish,0
12937,Flower,0
12938,Gravel,1046142
12939,Sugar,938331
12940,Fish,970458
12941,Flower,852839
12942,Gravel,0
12943,Sugar,0
12944,Fish,0
12945,Flower,0
12946,Gravel,0
12947,Sugar,1122924
12948,Fish,825401
12949,Flower,360570
12950,Gravel,1403695
12951,Sugar,0
12952,Fish,1005521
12953,Flower,0
12954,Gravel,174468
12955,Sugar,0
12956,Fish,0
12957,Flower,0
12958,Gravel,1435516
12959,Sugar,150887
12960,Fish,583257
12961,Flower,0
12962,Gravel,1434822
12963,Sugar,549016
12964,Fish,0
12965,Flower,2234121
12966,Gravel,0
12967,Sugar,0
12968,Fish,0
12969,Flower,0
12970,Gravel,0
12971,Sugar,1719963
12972,Fish,344843
12973,Flower,844860
12974,Gravel,580988
12975,Sugar,0
12976,Fish,0
12977,Flower,0
12978,Gravel,533060
12979,Sugar,1609409
12980,Fish,0
12981,Flower,766360
12982,Gravel,558404
12983,Sugar,534598
12984,Fish,450681
12985,Flower,709416
12986,Gravel,250488
12987,Sugar,404811
12988,Fish,1160165
12989,Flower,0
12990,Gravel,261486
12991,Sugar,905675
12992,Fish,815246
12993,Flower,1337526
12994,Gravel,0
12995,Sugar,393801
12996,Fish,1427418
12997,Flower,0
12998,Gravel,0
12999,Sugar,0
13000,Fish,0
13001,Flower,1124359
13002,Gravel,0
13003,Sugar,1108418
13004,Fish,719808
13005,Flower,963395
13006,Gravel,481944
13007,Sugar,1149821
13008,Fish,2306398
13009,Flower,0
